date,donations,is_weekend,is_month_start,is_month_end,day_name_Friday,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday
2010-03-12,363,False,False,False,True,False,False,False,False,False,False
2010-03-13,322,True,False,False,False,False,True,False,False,False,False
2010-03-14,443,True,False,False,False,False,False,True,False,False,False
2010-03-15,394,False,False,False,False,True,False,False,False,False,False
2010-03-16,563,False,False,False,False,False,False,False,False,True,False
2010-03-17,741,False,False,False,False,False,False,False,False,False,True
2010-03-18,452,False,False,False,False,False,False,False,True,False,False
2010-03-19,201,False,False,False,True,False,False,False,False,False,False
2010-03-20,357,True,False,False,False,False,True,False,False,False,False
2010-03-21,552,True,False,False,False,False,False,True,False,False,False
2010-03-22,175,False,False,False,False,True,False,False,False,False,False
2010-03-23,270,False,False,False,False,False,False,False,False,True,False
2010-03-24,867,False,False,False,False,False,False,False,False,False,True
2010-03-25,658,False,False,False,False,False,False,False,True,False,False
2010-03-26,496,False,False,False,True,False,False,False,False,False,False
2010-03-27,323,True,False,False,False,False,True,False,False,False,False
2010-03-28,696,True,False,False,False,False,False,True,False,False,False
2010-03-29,468,False,False,False,False,True,False,False,False,False,False
2010-03-30,454,False,False,False,False,False,False,False,False,True,False
2010-03-31,552,False,False,True,False,False,False,False,False,False,True
2010-04-01,651,False,True,False,False,False,False,False,True,False,False
2010-04-02,377,False,False,False,True,False,False,False,False,False,False
2010-04-03,248,True,False,False,False,False,True,False,False,False,False
2010-04-04,304,True,False,False,False,False,False,True,False,False,False
2010-04-05,224,False,False,False,False,True,False,False,False,False,False
2010-04-06,319,False,False,False,False,False,False,False,False,True,False
2010-04-07,477,False,False,False,False,False,False,False,False,False,True
2010-04-08,700,False,False,False,False,False,False,False,True,False,False
2010-04-09,119,False,False,False,True,False,False,False,False,False,False
2010-04-10,356,True,False,False,False,False,True,False,False,False,False
2010-04-11,781,True,False,False,False,False,False,True,False,False,False
2010-04-12,73,False,False,False,False,True,False,False,False,False,False
2010-04-13,264,False,False,False,False,False,False,False,False,True,False
2010-04-14,483,False,False,False,False,False,False,False,False,False,True
2010-04-15,564,False,False,False,False,False,False,False,True,False,False
2010-04-16,262,False,False,False,True,False,False,False,False,False,False
2010-04-17,555,True,False,False,False,False,True,False,False,False,False
2010-04-18,732,True,False,False,False,False,False,True,False,False,False
2010-04-19,265,False,False,False,False,True,False,False,False,False,False
2010-04-20,485,False,False,False,False,False,False,False,False,True,False
2010-04-21,294,False,False,False,False,False,False,False,False,False,True
2010-04-22,693,False,False,False,False,False,False,False,True,False,False
2010-04-23,375,False,False,False,True,False,False,False,False,False,False
2010-04-24,268,True,False,False,False,False,True,False,False,False,False
2010-04-25,758,True,False,False,False,False,False,True,False,False,False
2010-04-26,134,False,False,False,False,True,False,False,False,False,False
2010-04-27,344,False,False,False,False,False,False,False,False,True,False
2010-04-28,315,False,False,False,False,False,False,False,False,False,True
2010-04-29,550,False,False,False,False,False,False,False,True,False,False
2010-04-30,198,False,False,True,True,False,False,False,False,False,False
2010-05-01,1150,True,True,False,False,False,True,False,False,False,False
2010-05-02,150,True,False,False,False,False,False,True,False,False,False
2010-05-03,143,False,False,False,False,True,False,False,False,False,False
2010-05-04,360,False,False,False,False,False,False,False,False,True,False
2010-05-05,365,False,False,False,False,False,False,False,False,False,True
2010-05-06,575,False,False,False,False,False,False,False,True,False,False
2010-05-07,269,False,False,False,True,False,False,False,False,False,False
2010-05-08,708,True,False,False,False,False,True,False,False,False,False
2010-05-09,397,True,False,False,False,False,False,True,False,False,False
2010-05-10,131,False,False,False,False,True,False,False,False,False,False
2010-05-11,231,False,False,False,False,False,False,False,False,True,False
2010-05-12,346,False,False,False,False,False,False,False,False,False,True
2010-05-13,401,False,False,False,False,False,False,False,True,False,False
2010-05-14,386,False,False,False,True,False,False,False,False,False,False
2010-05-15,408,True,False,False,False,False,True,False,False,False,False
2010-05-16,419,True,False,False,False,False,False,True,False,False,False
2010-05-17,195,False,False,False,False,True,False,False,False,False,False
2010-05-18,321,False,False,False,False,False,False,False,False,True,False
2010-05-19,547,False,False,False,False,False,False,False,False,False,True
2010-05-20,546,False,False,False,False,False,False,False,True,False,False
2010-05-21,482,False,False,False,True,False,False,False,False,False,False
2010-05-22,1018,True,False,False,False,False,True,False,False,False,False
2010-05-23,417,True,False,False,False,False,False,True,False,False,False
2010-05-24,1027,False,False,False,False,True,False,False,False,False,False
2010-05-25,563,False,False,False,False,False,False,False,False,True,False
2010-05-26,270,False,False,False,False,False,False,False,False,False,True
2010-05-27,413,False,False,False,False,False,False,False,True,False,False
2010-05-28,1142,False,False,False,True,False,False,False,False,False,False
2010-05-29,307,True,False,False,False,False,True,False,False,False,False
2010-05-30,304,True,False,False,False,False,False,True,False,False,False
2010-05-31,233,False,False,True,False,True,False,False,False,False,False
2010-06-01,132,False,True,False,False,False,False,False,False,True,False
2010-06-02,463,False,False,False,False,False,False,False,False,False,True
2010-06-03,585,False,False,False,False,False,False,False,True,False,False
2010-06-04,440,False,False,False,True,False,False,False,False,False,False
2010-06-05,340,True,False,False,False,False,True,False,False,False,False
2010-06-06,410,True,False,False,False,False,False,True,False,False,False
2010-06-07,87,False,False,False,False,True,False,False,False,False,False
2010-06-08,434,False,False,False,False,False,False,False,False,True,False
2010-06-09,280,False,False,False,False,False,False,False,False,False,True
2010-06-10,372,False,False,False,False,False,False,False,True,False,False
2010-06-11,373,False,False,False,True,False,False,False,False,False,False
2010-06-12,529,True,False,False,False,False,True,False,False,False,False
2010-06-13,754,True,False,False,False,False,False,True,False,False,False
2010-06-14,416,False,False,False,False,True,False,False,False,False,False
2010-06-15,352,False,False,False,False,False,False,False,False,True,False
2010-06-16,513,False,False,False,False,False,False,False,False,False,True
2010-06-17,435,False,False,False,False,False,False,False,True,False,False
2010-06-18,219,False,False,False,True,False,False,False,False,False,False
2010-06-19,445,True,False,False,False,False,True,False,False,False,False
2010-06-20,747,True,False,False,False,False,False,True,False,False,False
2010-06-21,203,False,False,False,False,True,False,False,False,False,False
2010-06-22,168,False,False,False,False,False,False,False,False,True,False
2010-06-23,407,False,False,False,False,False,False,False,False,False,True
2010-06-24,377,False,False,False,False,False,False,False,True,False,False
2010-06-25,535,False,False,False,True,False,False,False,False,False,False
2010-06-26,485,True,False,False,False,False,True,False,False,False,False
2010-06-27,699,True,False,False,False,False,False,True,False,False,False
2010-06-28,352,False,False,False,False,True,False,False,False,False,False
2010-06-29,471,False,False,False,False,False,False,False,False,True,False
2010-06-30,527,False,False,True,False,False,False,False,False,False,True
2010-07-01,279,False,True,False,False,False,False,False,True,False,False
2010-07-02,80,False,False,False,True,False,False,False,False,False,False
2010-07-03,702,True,False,False,False,False,True,False,False,False,False
2010-07-04,323,True,False,False,False,False,False,True,False,False,False
2010-07-05,259,False,False,False,False,True,False,False,False,False,False
2010-07-06,496,False,False,False,False,False,False,False,False,True,False
2010-07-07,178,False,False,False,False,False,False,False,False,False,True
2010-07-08,123,False,False,False,False,False,False,False,True,False,False
2010-07-09,141,False,False,False,True,False,False,False,False,False,False
2010-07-10,312,True,False,False,False,False,True,False,False,False,False
2010-07-11,571,True,False,False,False,False,False,True,False,False,False
2010-07-12,143,False,False,False,False,True,False,False,False,False,False
2010-07-13,301,False,False,False,False,False,False,False,False,True,False
2010-07-14,566,False,False,False,False,False,False,False,False,False,True
2010-07-15,657,False,False,False,False,False,False,False,True,False,False
2010-07-16,328,False,False,False,True,False,False,False,False,False,False
2010-07-17,337,True,False,False,False,False,True,False,False,False,False
2010-07-18,194,True,False,False,False,False,False,True,False,False,False
2010-07-19,385,False,False,False,False,True,False,False,False,False,False
2010-07-20,455,False,False,False,False,False,False,False,False,True,False
2010-07-21,741,False,False,False,False,False,False,False,False,False,True
2010-07-22,586,False,False,False,False,False,False,False,True,False,False
2010-07-23,365,False,False,False,True,False,False,False,False,False,False
2010-07-24,374,True,False,False,False,False,True,False,False,False,False
2010-07-25,477,True,False,False,False,False,False,True,False,False,False
2010-07-26,797,False,False,False,False,True,False,False,False,False,False
2010-07-27,770,False,False,False,False,False,False,False,False,True,False
2010-07-28,882,False,False,False,False,False,False,False,False,False,True
2010-07-29,962,False,False,False,False,False,False,False,True,False,False
2010-07-30,971,False,False,False,True,False,False,False,False,False,False
2010-07-31,626,True,False,True,False,False,True,False,False,False,False
2010-08-01,583,True,True,False,False,False,False,True,False,False,False
2010-08-02,711,False,False,False,False,True,False,False,False,False,False
2010-08-03,553,False,False,False,False,False,False,False,False,True,False
2010-08-04,624,False,False,False,False,False,False,False,False,False,True
2010-08-05,583,False,False,False,False,False,False,False,True,False,False
2010-08-06,492,False,False,False,True,False,False,False,False,False,False
2010-08-07,783,True,False,False,False,False,True,False,False,False,False
2010-08-08,982,True,False,False,False,False,False,True,False,False,False
2010-08-09,658,False,False,False,False,True,False,False,False,False,False
2010-08-10,424,False,False,False,False,False,False,False,False,True,False
2010-08-11,139,False,False,False,False,False,False,False,False,False,True
2010-08-12,61,False,False,False,False,False,False,False,True,False,False
2010-08-13,70,False,False,False,True,False,False,False,False,False,False
2010-08-14,115,True,False,False,False,False,True,False,False,False,False
2010-08-15,572,True,False,False,False,False,False,True,False,False,False
2010-08-16,40,False,False,False,False,True,False,False,False,False,False
2010-08-17,99,False,False,False,False,False,False,False,False,True,False
2010-08-18,130,False,False,False,False,False,False,False,False,False,True
2010-08-19,77,False,False,False,False,False,False,False,True,False,False
2010-08-20,141,False,False,False,True,False,False,False,False,False,False
2010-08-21,179,True,False,False,False,False,True,False,False,False,False
2010-08-22,616,True,False,False,False,False,False,True,False,False,False
2010-08-23,60,False,False,False,False,True,False,False,False,False,False
2010-08-24,274,False,False,False,False,False,False,False,False,True,False
2010-08-25,327,False,False,False,False,False,False,False,False,False,True
2010-08-26,295,False,False,False,False,False,False,False,True,False,False
2010-08-27,163,False,False,False,True,False,False,False,False,False,False
2010-08-28,309,True,False,False,False,False,True,False,False,False,False
2010-08-29,929,True,False,False,False,False,False,True,False,False,False
2010-08-30,248,False,False,False,False,True,False,False,False,False,False
2010-08-31,205,False,False,True,False,False,False,False,False,True,False
2010-09-01,97,False,True,False,False,False,False,False,False,False,True
2010-09-02,49,False,False,False,False,False,False,False,True,False,False
2010-09-03,64,False,False,False,True,False,False,False,False,False,False
2010-09-04,238,True,False,False,False,False,True,False,False,False,False
2010-09-05,700,True,False,False,False,False,False,True,False,False,False
2010-09-06,35,False,False,False,False,True,False,False,False,False,False
2010-09-07,108,False,False,False,False,False,False,False,False,True,False
2010-09-08,66,False,False,False,False,False,False,False,False,False,True
2010-09-09,53,False,False,False,False,False,False,False,True,False,False
2010-09-10,0,False,False,False,True,False,False,False,False,False,False
2010-09-11,0,True,False,False,False,False,True,False,False,False,False
2010-09-12,354,True,False,False,False,False,False,True,False,False,False
2010-09-13,82,False,False,False,False,True,False,False,False,False,False
2010-09-14,170,False,False,False,False,False,False,False,False,True,False
2010-09-15,234,False,False,False,False,False,False,False,False,False,True
2010-09-16,253,False,False,False,False,False,False,False,True,False,False
2010-09-17,139,False,False,False,True,False,False,False,False,False,False
2010-09-18,959,True,False,False,False,False,True,False,False,False,False
2010-09-19,433,True,False,False,False,False,False,True,False,False,False
2010-09-20,174,False,False,False,False,True,False,False,False,False,False
2010-09-21,239,False,False,False,False,False,False,False,False,True,False
2010-09-22,307,False,False,False,False,False,False,False,False,False,True
2010-09-23,291,False,False,False,False,False,False,False,True,False,False
2010-09-24,487,False,False,False,True,False,False,False,False,False,False
2010-09-25,491,True,False,False,False,False,True,False,False,False,False
2010-09-26,640,True,False,False,False,False,False,True,False,False,False
2010-09-27,168,False,False,False,False,True,False,False,False,False,False
2010-09-28,505,False,False,False,False,False,False,False,False,True,False
2010-09-29,369,False,False,False,False,False,False,False,False,False,True
2010-09-30,518,False,False,True,False,False,False,False,True,False,False
2010-10-01,528,False,True,False,True,False,False,False,False,False,False
2010-10-02,546,True,False,False,False,False,True,False,False,False,False
2010-10-03,472,True,False,False,False,False,False,True,False,False,False
2010-10-04,402,False,False,False,False,True,False,False,False,False,False
2010-10-05,413,False,False,False,False,False,False,False,False,True,False
2010-10-06,534,False,False,False,False,False,False,False,False,False,True
2010-10-07,433,False,False,False,False,False,False,False,True,False,False
2010-10-08,376,False,False,False,True,False,False,False,False,False,False
2010-10-09,439,True,False,False,False,False,True,False,False,False,False
2010-10-10,562,True,False,False,False,False,False,True,False,False,False
2010-10-11,416,False,False,False,False,True,False,False,False,False,False
2010-10-12,595,False,False,False,False,False,False,False,False,True,False
2010-10-13,619,False,False,False,False,False,False,False,False,False,True
2010-10-14,475,False,False,False,False,False,False,False,True,False,False
2010-10-15,239,False,False,False,True,False,False,False,False,False,False
2010-10-16,340,True,False,False,False,False,True,False,False,False,False
2010-10-17,593,True,False,False,False,False,False,True,False,False,False
2010-10-18,382,False,False,False,False,True,False,False,False,False,False
2010-10-19,533,False,False,False,False,False,False,False,False,True,False
2010-10-20,785,False,False,False,False,False,False,False,False,False,True
2010-10-21,518,False,False,False,False,False,False,False,True,False,False
2010-10-22,183,False,False,False,True,False,False,False,False,False,False
2010-10-23,426,True,False,False,False,False,True,False,False,False,False
2010-10-24,479,True,False,False,False,False,False,True,False,False,False
2010-10-25,343,False,False,False,False,True,False,False,False,False,False
2010-10-26,594,False,False,False,False,False,False,False,False,True,False
2010-10-27,906,False,False,False,False,False,False,False,False,False,True
2010-10-28,730,False,False,False,False,False,False,False,True,False,False
2010-10-29,657,False,False,False,True,False,False,False,False,False,False
2010-10-30,365,True,False,False,False,False,True,False,False,False,False
2010-10-31,638,True,False,True,False,False,False,True,False,False,False
2010-11-01,539,False,True,False,False,True,False,False,False,False,False
2010-11-02,330,False,False,False,False,False,False,False,False,True,False
2010-11-03,448,False,False,False,False,False,False,False,False,False,True
2010-11-04,282,False,False,False,False,False,False,False,True,False,False
2010-11-05,274,False,False,False,True,False,False,False,False,False,False
2010-11-06,320,True,False,False,False,False,True,False,False,False,False
2010-11-07,453,True,False,False,False,False,False,True,False,False,False
2010-11-08,263,False,False,False,False,True,False,False,False,False,False
2010-11-09,553,False,False,False,False,False,False,False,False,True,False
2010-11-10,690,False,False,False,False,False,False,False,False,False,True
2010-11-11,842,False,False,False,False,False,False,False,True,False,False
2010-11-12,324,False,False,False,True,False,False,False,False,False,False
2010-11-13,254,True,False,False,False,False,True,False,False,False,False
2010-11-14,769,True,False,False,False,False,False,True,False,False,False
2010-11-15,147,False,False,False,False,True,False,False,False,False,False
2010-11-16,189,False,False,False,False,False,False,False,False,True,False
2010-11-17,26,False,False,False,False,False,False,False,False,False,True
2010-11-18,102,False,False,False,False,False,False,False,True,False,False
2010-11-19,214,False,False,False,True,False,False,False,False,False,False
2010-11-20,450,True,False,False,False,False,True,False,False,False,False
2010-11-21,392,True,False,False,False,False,False,True,False,False,False
2010-11-22,55,False,False,False,False,True,False,False,False,False,False
2010-11-23,259,False,False,False,False,False,False,False,False,True,False
2010-11-24,318,False,False,False,False,False,False,False,False,False,True
2010-11-25,587,False,False,False,False,False,False,False,True,False,False
2010-11-26,464,False,False,False,True,False,False,False,False,False,False
2010-11-27,275,True,False,False,False,False,True,False,False,False,False
2010-11-28,320,True,False,False,False,False,False,True,False,False,False
2010-11-29,210,False,False,False,False,True,False,False,False,False,False
2010-11-30,352,False,False,True,False,False,False,False,False,True,False
2010-12-01,666,False,True,False,False,False,False,False,False,False,True
2010-12-02,789,False,False,False,False,False,False,False,True,False,False
2010-12-03,215,False,False,False,True,False,False,False,False,False,False
2010-12-04,355,True,False,False,False,False,True,False,False,False,False
2010-12-05,685,True,False,False,False,False,False,True,False,False,False
2010-12-06,147,False,False,False,False,True,False,False,False,False,False
2010-12-07,207,False,False,False,False,False,False,False,False,True,False
2010-12-08,193,False,False,False,False,False,False,False,False,False,True
2010-12-09,261,False,False,False,False,False,False,False,True,False,False
2010-12-10,187,False,False,False,True,False,False,False,False,False,False
2010-12-11,272,True,False,False,False,False,True,False,False,False,False
2010-12-12,628,True,False,False,False,False,False,True,False,False,False
2010-12-13,244,False,False,False,False,True,False,False,False,False,False
2010-12-14,607,False,False,False,False,False,False,False,False,True,False
2010-12-15,549,False,False,False,False,False,False,False,False,False,True
2010-12-16,573,False,False,False,False,False,False,False,True,False,False
2010-12-17,250,False,False,False,True,False,False,False,False,False,False
2010-12-18,248,True,False,False,False,False,True,False,False,False,False
2010-12-19,546,True,False,False,False,False,False,True,False,False,False
2010-12-20,333,False,False,False,False,True,False,False,False,False,False
2010-12-21,300,False,False,False,False,False,False,False,False,True,False
2010-12-22,454,False,False,False,False,False,False,False,False,False,True
2010-12-23,401,False,False,False,False,False,False,False,True,False,False
2010-12-24,188,False,False,False,True,False,False,False,False,False,False
2010-12-25,326,True,False,False,False,False,True,False,False,False,False
2010-12-26,377,True,False,False,False,False,False,True,False,False,False
2010-12-27,190,False,False,False,False,True,False,False,False,False,False
2010-12-28,255,False,False,False,False,False,False,False,False,True,False
2010-12-29,324,False,False,False,False,False,False,False,False,False,True
2010-12-30,302,False,False,False,False,False,False,False,True,False,False
2010-12-31,181,False,False,True,True,False,False,False,False,False,False
2011-01-01,267,True,True,False,False,False,True,False,False,False,False
2011-01-02,221,True,False,False,False,False,False,True,False,False,False
2011-01-03,160,False,False,False,False,True,False,False,False,False,False
2011-01-04,239,False,False,False,False,False,False,False,False,True,False
2011-01-05,333,False,False,False,False,False,False,False,False,False,True
2011-01-06,440,False,False,False,False,False,False,False,True,False,False
2011-01-07,402,False,False,False,True,False,False,False,False,False,False
2011-01-08,536,True,False,False,False,False,True,False,False,False,False
2011-01-09,563,True,False,False,False,False,False,True,False,False,False
2011-01-10,94,False,False,False,False,True,False,False,False,False,False
2011-01-11,668,False,False,False,False,False,False,False,False,True,False
2011-01-12,693,False,False,False,False,False,False,False,False,False,True
2011-01-13,547,False,False,False,False,False,False,False,True,False,False
2011-01-14,368,False,False,False,True,False,False,False,False,False,False
2011-01-15,413,True,False,False,False,False,True,False,False,False,False
2011-01-16,466,True,False,False,False,False,False,True,False,False,False
2011-01-17,185,False,False,False,False,True,False,False,False,False,False
2011-01-18,791,False,False,False,False,False,False,False,False,True,False
2011-01-19,512,False,False,False,False,False,False,False,False,False,True
2011-01-20,1058,False,False,False,False,False,False,False,True,False,False
2011-01-21,142,False,False,False,True,False,False,False,False,False,False
2011-01-22,349,True,False,False,False,False,True,False,False,False,False
2011-01-23,331,True,False,False,False,False,False,True,False,False,False
2011-01-24,253,False,False,False,False,True,False,False,False,False,False
2011-01-25,749,False,False,False,False,False,False,False,False,True,False
2011-01-26,702,False,False,False,False,False,False,False,False,False,True
2011-01-27,1004,False,False,False,False,False,False,False,True,False,False
2011-01-28,170,False,False,False,True,False,False,False,False,False,False
2011-01-29,176,True,False,False,False,False,True,False,False,False,False
2011-01-30,145,True,False,False,False,False,False,True,False,False,False
2011-01-31,97,False,False,True,False,True,False,False,False,False,False
2011-02-01,203,False,True,False,False,False,False,False,False,True,False
2011-02-02,182,False,False,False,False,False,False,False,False,False,True
2011-02-03,222,False,False,False,False,False,False,False,True,False,False
2011-02-04,274,False,False,False,True,False,False,False,False,False,False
2011-02-05,408,True,False,False,False,False,True,False,False,False,False
2011-02-06,332,True,False,False,False,False,False,True,False,False,False
2011-02-07,211,False,False,False,False,True,False,False,False,False,False
2011-02-08,262,False,False,False,False,False,False,False,False,True,False
2011-02-09,539,False,False,False,False,False,False,False,False,False,True
2011-02-10,440,False,False,False,False,False,False,False,True,False,False
2011-02-11,156,False,False,False,True,False,False,False,False,False,False
2011-02-12,744,True,False,False,False,False,True,False,False,False,False
2011-02-13,296,True,False,False,False,False,False,True,False,False,False
2011-02-14,282,False,False,False,False,True,False,False,False,False,False
2011-02-15,358,False,False,False,False,False,False,False,False,True,False
2011-02-16,794,False,False,False,False,False,False,False,False,False,True
2011-02-17,669,False,False,False,False,False,False,False,True,False,False
2011-02-18,386,False,False,False,True,False,False,False,False,False,False
2011-02-19,369,True,False,False,False,False,True,False,False,False,False
2011-02-20,481,True,False,False,False,False,False,True,False,False,False
2011-02-21,324,False,False,False,False,True,False,False,False,False,False
2011-02-22,385,False,False,False,False,False,False,False,False,True,False
2011-02-23,654,False,False,False,False,False,False,False,False,False,True
2011-02-24,885,False,False,False,False,False,False,False,True,False,False
2011-02-25,689,False,False,False,True,False,False,False,False,False,False
2011-02-26,655,True,False,False,False,False,True,False,False,False,False
2011-02-27,301,True,False,False,False,False,False,True,False,False,False
2011-02-28,304,False,False,True,False,True,False,False,False,False,False
2011-03-01,408,False,True,False,False,False,False,False,False,True,False
2011-03-02,285,False,False,False,False,False,False,False,False,False,True
2011-03-03,370,False,False,False,False,False,False,False,True,False,False
2011-03-04,263,False,False,False,True,False,False,False,False,False,False
2011-03-05,767,True,False,False,False,False,True,False,False,False,False
2011-03-06,326,True,False,False,False,False,False,True,False,False,False
2011-03-07,627,False,False,False,False,True,False,False,False,False,False
2011-03-08,735,False,False,False,False,False,False,False,False,True,False
2011-03-09,853,False,False,False,False,False,False,False,False,False,True
2011-03-10,786,False,False,False,False,False,False,False,True,False,False
2011-03-11,526,False,False,False,True,False,False,False,False,False,False
2011-03-12,557,True,False,False,False,False,True,False,False,False,False
2011-03-13,263,True,False,False,False,False,False,True,False,False,False
2011-03-14,237,False,False,False,False,True,False,False,False,False,False
2011-03-15,643,False,False,False,False,False,False,False,False,True,False
2011-03-16,604,False,False,False,False,False,False,False,False,False,True
2011-03-17,496,False,False,False,False,False,False,False,True,False,False
2011-03-18,201,False,False,False,True,False,False,False,False,False,False
2011-03-19,458,True,False,False,False,False,True,False,False,False,False
2011-03-20,722,True,False,False,False,False,False,True,False,False,False
2011-03-21,276,False,False,False,False,True,False,False,False,False,False
2011-03-22,412,False,False,False,False,False,False,False,False,True,False
2011-03-23,514,False,False,False,False,False,False,False,False,False,True
2011-03-24,609,False,False,False,False,False,False,False,True,False,False
2011-03-25,315,False,False,False,True,False,False,False,False,False,False
2011-03-26,533,True,False,False,False,False,True,False,False,False,False
2011-03-27,931,True,False,False,False,False,False,True,False,False,False
2011-03-28,144,False,False,False,False,True,False,False,False,False,False
2011-03-29,396,False,False,False,False,False,False,False,False,True,False
2011-03-30,560,False,False,False,False,False,False,False,False,False,True
2011-03-31,543,False,False,True,False,False,False,False,True,False,False
2011-04-01,547,False,True,False,True,False,False,False,False,False,False
2011-04-02,214,True,False,False,False,False,True,False,False,False,False
2011-04-03,564,True,False,False,False,False,False,True,False,False,False
2011-04-04,275,False,False,False,False,True,False,False,False,False,False
2011-04-05,565,False,False,False,False,False,False,False,False,True,False
2011-04-06,491,False,False,False,False,False,False,False,False,False,True
2011-04-07,595,False,False,False,False,False,False,False,True,False,False
2011-04-08,170,False,False,False,True,False,False,False,False,False,False
2011-04-09,584,True,False,False,False,False,True,False,False,False,False
2011-04-10,781,True,False,False,False,False,False,True,False,False,False
2011-04-11,506,False,False,False,False,True,False,False,False,False,False
2011-04-12,537,False,False,False,False,False,False,False,False,True,False
2011-04-13,623,False,False,False,False,False,False,False,False,False,True
2011-04-14,420,False,False,False,False,False,False,False,True,False,False
2011-04-15,179,False,False,False,True,False,False,False,False,False,False
2011-04-16,606,True,False,False,False,False,True,False,False,False,False
2011-04-17,605,True,False,False,False,False,False,True,False,False,False
2011-04-18,281,False,False,False,False,True,False,False,False,False,False
2011-04-19,273,False,False,False,False,False,False,False,False,True,False
2011-04-20,380,False,False,False,False,False,False,False,False,False,True
2011-04-21,438,False,False,False,False,False,False,False,True,False,False
2011-04-22,168,False,False,False,True,False,False,False,False,False,False
2011-04-23,244,True,False,False,False,False,True,False,False,False,False
2011-04-24,888,True,False,False,False,False,False,True,False,False,False
2011-04-25,96,False,False,False,False,True,False,False,False,False,False
2011-04-26,337,False,False,False,False,False,False,False,False,True,False
2011-04-27,373,False,False,False,False,False,False,False,False,False,True
2011-04-28,453,False,False,False,False,False,False,False,True,False,False
2011-04-29,233,False,False,False,True,False,False,False,False,False,False
2011-04-30,133,True,False,True,False,False,True,False,False,False,False
2011-05-01,984,True,True,False,False,False,False,True,False,False,False
2011-05-02,228,False,False,False,False,True,False,False,False,False,False
2011-05-03,124,False,False,False,False,False,False,False,False,True,False
2011-05-04,191,False,False,False,False,False,False,False,False,False,True
2011-05-05,177,False,False,False,False,False,False,False,True,False,False
2011-05-06,242,False,False,False,True,False,False,False,False,False,False
2011-05-07,463,True,False,False,False,False,True,False,False,False,False
2011-05-08,354,True,False,False,False,False,False,True,False,False,False
2011-05-09,172,False,False,False,False,True,False,False,False,False,False
2011-05-10,513,False,False,False,False,False,False,False,False,True,False
2011-05-11,471,False,False,False,False,False,False,False,False,False,True
2011-05-12,230,False,False,False,False,False,False,False,True,False,False
2011-05-13,342,False,False,False,True,False,False,False,False,False,False
2011-05-14,283,True,False,False,False,False,True,False,False,False,False
2011-05-15,446,True,False,False,False,False,False,True,False,False,False
2011-05-16,235,False,False,False,False,True,False,False,False,False,False
2011-05-17,1070,False,False,False,False,False,False,False,False,True,False
2011-05-18,403,False,False,False,False,False,False,False,False,False,True
2011-05-19,496,False,False,False,False,False,False,False,True,False,False
2011-05-20,109,False,False,False,True,False,False,False,False,False,False
2011-05-21,519,True,False,False,False,False,True,False,False,False,False
2011-05-22,443,True,False,False,False,False,False,True,False,False,False
2011-05-23,138,False,False,False,False,True,False,False,False,False,False
2011-05-24,385,False,False,False,False,False,False,False,False,True,False
2011-05-25,538,False,False,False,False,False,False,False,False,False,True
2011-05-26,527,False,False,False,False,False,False,False,True,False,False
2011-05-27,199,False,False,False,True,False,False,False,False,False,False
2011-05-28,588,True,False,False,False,False,True,False,False,False,False
2011-05-29,311,True,False,False,False,False,False,True,False,False,False
2011-05-30,177,False,False,False,False,True,False,False,False,False,False
2011-05-31,487,False,False,True,False,False,False,False,False,True,False
2011-06-01,213,False,True,False,False,False,False,False,False,False,True
2011-06-02,318,False,False,False,False,False,False,False,True,False,False
2011-06-03,351,False,False,False,True,False,False,False,False,False,False
2011-06-04,792,True,False,False,False,False,True,False,False,False,False
2011-06-05,218,True,False,False,False,False,False,True,False,False,False
2011-06-06,221,False,False,False,False,True,False,False,False,False,False
2011-06-07,496,False,False,False,False,False,False,False,False,True,False
2011-06-08,438,False,False,False,False,False,False,False,False,False,True
2011-06-09,376,False,False,False,False,False,False,False,True,False,False
2011-06-10,255,False,False,False,True,False,False,False,False,False,False
2011-06-11,521,True,False,False,False,False,True,False,False,False,False
2011-06-12,914,True,False,False,False,False,False,True,False,False,False
2011-06-13,304,False,False,False,False,True,False,False,False,False,False
2011-06-14,830,False,False,False,False,False,False,False,False,True,False
2011-06-15,584,False,False,False,False,False,False,False,False,False,True
2011-06-16,622,False,False,False,False,False,False,False,True,False,False
2011-06-17,433,False,False,False,True,False,False,False,False,False,False
2011-06-18,618,True,False,False,False,False,True,False,False,False,False
2011-06-19,443,True,False,False,False,False,False,True,False,False,False
2011-06-20,360,False,False,False,False,True,False,False,False,False,False
2011-06-21,354,False,False,False,False,False,False,False,False,True,False
2011-06-22,722,False,False,False,False,False,False,False,False,False,True
2011-06-23,626,False,False,False,False,False,False,False,True,False,False
2011-06-24,574,False,False,False,True,False,False,False,False,False,False
2011-06-25,778,True,False,False,False,False,True,False,False,False,False
2011-06-26,800,True,False,False,False,False,False,True,False,False,False
2011-06-27,348,False,False,False,False,True,False,False,False,False,False
2011-06-28,556,False,False,False,False,False,False,False,False,True,False
2011-06-29,464,False,False,False,False,False,False,False,False,False,True
2011-06-30,581,False,False,True,False,False,False,False,True,False,False
2011-07-01,498,False,True,False,True,False,False,False,False,False,False
2011-07-02,461,True,False,False,False,False,True,False,False,False,False
2011-07-03,348,True,False,False,False,False,False,True,False,False,False
